domain,competition,bucket,rank,path,suffix,sha256,size_bytes,code_chars,markdown_chars,code_lines,code_cells,markdown_cells,good_hits,bad_hits,score,quality,reasons
Tabular,spaceship-titanic,70pct,1616,Tabular/spaceship-titanic/rank1616_70pct/spaceship-titanic-0527.ipynb,.ipynb,5e911a950f658dee7545b07c5829fd0f4d0b42c7d2a95773e679613981d55f38,19484,10402,584,167,17,6,5,1,55,strong,bad_keyword
Tabular,spaceship-titanic,70pct,1620,Tabular/spaceship-titanic/rank1620_70pct/spaceship-titanic-0527.ipynb,.ipynb,5e911a950f658dee7545b07c5829fd0f4d0b42c7d2a95773e679613981d55f38,19484,10402,584,167,17,6,5,1,55,strong,bad_keyword
Tabular,spaceship-titanic,70pct,1596,Tabular/spaceship-titanic/rank1596_70pct/spaceship-titanic-0527.ipynb,.ipynb,5e911a950f658dee7545b07c5829fd0f4d0b42c7d2a95773e679613981d55f38,19484,10402,584,167,17,6,5,1,55,strong,bad_keyword
Tabular,spaceship-titanic,70pct,1597,Tabular/spaceship-titanic/rank1597_70pct/spaceship-titanic-0527.ipynb,.ipynb,5e911a950f658dee7545b07c5829fd0f4d0b42c7d2a95773e679613981d55f38,19484,10402,584,167,17,6,5,1,55,strong,bad_keyword
Tabular,spaceship-titanic,70pct,1575,Tabular/spaceship-titanic/rank1575_70pct/spaceship-titanic-0527.ipynb,.ipynb,5e911a950f658dee7545b07c5829fd0f4d0b42c7d2a95773e679613981d55f38,19484,10402,584,167,17,6,5,1,55,strong,bad_keyword
Tabular,titanic,10pct,1500,Tabular/titanic/rank1500_10pct/titanic-78-95-accurancy-eda-ensemble-learning.ipynb,.ipynb,8592b169a3cfa90724885d63d388beab023e20316273c13a9925c83b400669ab,29553,13782,6579,271,19,17,10,0,73,strong,
Tabular,titanic,10pct,1487,Tabular/titanic/rank1487_10pct/titanic-78-95-accurancy-eda-ensemble-learning.ipynb,.ipynb,8592b169a3cfa90724885d63d388beab023e20316273c13a9925c83b400669ab,29553,13782,6579,271,19,17,10,0,73,strong,
Tabular,titanic,10pct,1501,Tabular/titanic/rank1501_10pct/titanic-78-95-accurancy-eda-ensemble-learning.ipynb,.ipynb,8592b169a3cfa90724885d63d388beab023e20316273c13a9925c83b400669ab,29553,13782,6579,271,19,17,10,0,73,strong,
Tabular,titanic,10pct,941,Tabular/titanic/rank941_10pct/titanic.ipynb,.ipynb,223740049c97c2915d02fe04355e8dbe70f37774a1897cc0c1c25c4d8f3b50c1,6490,4261,54,74,3,1,4,0,45,strong,
Tabular,titanic,10pct,959,Tabular/titanic/rank959_10pct/titanic.ipynb,.ipynb,223740049c97c2915d02fe04355e8dbe70f37774a1897cc0c1c25c4d8f3b50c1,6490,4261,54,74,3,1,4,0,45,strong,
Tabular,titanic,1st,4,Tabular/titanic/rank4_1st/titanic-cv-v2.ipynb,.ipynb,9b83c426ea932087754d1cd9cf39c243c868b30ac7f3e37f67df6fa24e08e0bd,10855,7447,369,204,15,2,8,0,78,strong,
Tabular,titanic,1st,874,Tabular/titanic/rank874_1st/ml-titanic-competition.ipynb,.ipynb,872472d6bb5a9ac1137678a456ba468c1bba23e6033ed8e35114cc1678f454a6,21434,12496,717,251,18,5,8,0,78,strong,
Tabular,titanic,1st,5,Tabular/titanic/rank5_1st/titanic-cv-v2.ipynb,.ipynb,9b83c426ea932087754d1cd9cf39c243c868b30ac7f3e37f67df6fa24e08e0bd,10855,7447,369,204,15,2,8,0,78,strong,
Tabular,titanic,1st,340,Tabular/titanic/rank340_1st/shido-titanic-v49-heavy-models.py,.py,3edffaaf26c0aa9e6c4c31df16785183bdd16b56fc93f1925ddb9c5a59e7d8a4,11100,10758,0,189,1,0,6,0,65,strong,
Tabular,titanic,20pct,2509,Tabular/titanic/rank2509_20pct/getting-started-with-titanic.ipynb,.ipynb,8fec848ad12703cc00bb27478bf3d3a9dfbf0976aa8fe5aa2f4a55163ce17156,12110,5790,0,125,14,0,9,1,55,strong,bad_keyword
Tabular,titanic,20pct,2471,Tabular/titanic/rank2471_20pct/getting-started-with-titanic.ipynb,.ipynb,8fec848ad12703cc00bb27478bf3d3a9dfbf0976aa8fe5aa2f4a55163ce17156,12110,5790,0,125,14,0,9,1,55,strong,bad_keyword
Tabular,titanic,20pct,2504,Tabular/titanic/rank2504_20pct/getting-started-with-titanic.ipynb,.ipynb,8fec848ad12703cc00bb27478bf3d3a9dfbf0976aa8fe5aa2f4a55163ce17156,12110,5790,0,125,14,0,9,1,55,strong,bad_keyword
Tabular,titanic,20pct,2469,Tabular/titanic/rank2469_20pct/getting-started-with-titanic.ipynb,.ipynb,8fec848ad12703cc00bb27478bf3d3a9dfbf0976aa8fe5aa2f4a55163ce17156,12110,5790,0,125,14,0,9,1,55,strong,bad_keyword
Tabular,titanic,20pct,2445,Tabular/titanic/rank2445_20pct/getting-started-with-titanic.ipynb,.ipynb,8fec848ad12703cc00bb27478bf3d3a9dfbf0976aa8fe5aa2f4a55163ce17156,12110,5790,0,125,14,0,9,1,55,strong,bad_keyword
Tabular,titanic,40pct,4868,Tabular/titanic/rank4868_40pct/gettingstartedwithtitanic.ipynb,.ipynb,18236e6b8ffa07bff5d18f91c3697566795e0c196531db8e0516cfc08e13e95e,5015,2654,0,52,5,0,6,0,51,strong,
Tabular,titanic,40pct,4863,Tabular/titanic/rank4863_40pct/gettingstartedwithtitanic.ipynb,.ipynb,18236e6b8ffa07bff5d18f91c3697566795e0c196531db8e0516cfc08e13e95e,5015,2654,0,52,5,0,6,0,51,strong,
Tabular,titanic,40pct,4820,Tabular/titanic/rank4820_40pct/gettingstartedwithtitanic.ipynb,.ipynb,18236e6b8ffa07bff5d18f91c3697566795e0c196531db8e0516cfc08e13e95e,5015,2654,0,52,5,0,6,0,51,strong,
Tabular,titanic,40pct,4788,Tabular/titanic/rank4788_40pct/titanic-voting-stacking.ipynb,.ipynb,12f096c54f20ce7025c3004b328b8cc5e5a7e3e7642bab2c7d8486a838a11f02,36758,21424,349,402,36,6,10,2,49,strong,bad_keyword
Tabular,titanic,40pct,4780,Tabular/titanic/rank4780_40pct/titanic-voting-stacking.ipynb,.ipynb,12f096c54f20ce7025c3004b328b8cc5e5a7e3e7642bab2c7d8486a838a11f02,36758,21424,349,402,36,6,10,2,49,strong,bad_keyword
Tabular,titanic,70pct,8833,Tabular/titanic/rank8833_70pct/titanic-model.ipynb,.ipynb,7b13da506471ab77d45c5c150910398889c56d80c52c5f78e3606652a0c22221,20497,6060,0,201,37,0,9,1,55,strong,bad_keyword
Tabular,titanic,70pct,8790,Tabular/titanic/rank8790_70pct/titanic-model.ipynb,.ipynb,7b13da506471ab77d45c5c150910398889c56d80c52c5f78e3606652a0c22221,20497,6060,0,201,37,0,9,1,55,strong,bad_keyword
Tabular,titanic,70pct,8908,Tabular/titanic/rank8908_70pct/titanic-model.ipynb,.ipynb,7b13da506471ab77d45c5c150910398889c56d80c52c5f78e3606652a0c22221,20497,6060,0,201,37,0,9,1,55,strong,bad_keyword
Tabular,titanic,70pct,8825,Tabular/titanic/rank8825_70pct/titanic-model.ipynb,.ipynb,7b13da506471ab77d45c5c150910398889c56d80c52c5f78e3606652a0c22221,20497,6060,0,201,37,0,9,1,55,strong,bad_keyword
Tabular,titanic,70pct,8904,Tabular/titanic/rank8904_70pct/titanic-model.ipynb,.ipynb,7b13da506471ab77d45c5c150910398889c56d80c52c5f78e3606652a0c22221,20497,6060,0,201,37,0,9,1,55,strong,bad_keyword
Time-Series,amp-parkinsons-disease-progression-prediction,10pct,188,Time-Series/amp-parkinsons-disease-progression-prediction/rank188_10pct/protein-npx-groups.ipynb,.ipynb,3a42e87f7c0205b77c21d9b3576c526c1b81d4eab4ea14ab2c2534cae72b6d14,29117,19225,370,298,22,5,3,0,55,strong,
Time-Series,amp-parkinsons-disease-progression-prediction,1st,1,Time-Series/amp-parkinsons-disease-progression-prediction/rank1_1st/4th-place-solution-public-54-9-private-60-1.ipynb,.ipynb,7d57440731a69cc5b98fbe59d09c01be5eb0d64a8e6fe746674f26a724de2538,23647,11064,1056,342,20,7,6,0,78,strong,
Time-Series,amp-parkinsons-disease-progression-prediction,20pct,232,Time-Series/amp-parkinsons-disease-progression-prediction/rank232_20pct/pdpp-2-stage-model.ipynb,.ipynb,af2a5486176205f74eeb826cd619f04a4e62f3ad26f1b4eabf9cbaa6f2284848,22589,13146,393,215,17,8,7,0,73,strong,
Time-Series,amp-parkinsons-disease-progression-prediction,40pct,710,Time-Series/amp-parkinsons-disease-progression-prediction/rank710_40pct/uom-cs3111-23-group07-final-submission.ipynb,.ipynb,fe0abadeaf928d68a9ed3fdb7dd2369dcb8da1dcaae7f7e56673e25f4b23c153,12070,7264,158,101,11,1,3,1,43,usable,bad_keyword
Time-Series,amp-parkinsons-disease-progression-prediction,70pct,1297,Time-Series/amp-parkinsons-disease-progression-prediction/rank1297_70pct/predicting-updrs-4.ipynb,.ipynb,845acb353dde6bc586aba8813d07331f99f3e15ffb9cb21bddf1fe37c01a4556,10481,3403,0,57,19,0,3,1,29,usable,bad_keyword
Time-Series,g-research-crypto-forecasting,10pct,112,Time-Series/g-research-crypto-forecasting/rank112_10pct/classic-pipeline.ipynb,.ipynb,7a6b77d1b344fa3a6d81a6881edc34d897d92841bcb1d28af74f47f34dcc5cc4,8324,4681,0,92,8,0,3,0,49,strong,
Time-Series,g-research-crypto-forecasting,1st,90,Time-Series/g-research-crypto-forecasting/rank90_1st/g-research-starter-lgbm-pipeline-lb-0-174.ipynb,.ipynb,6aba76732b9aeb0532a506ece18e043b49b6c9f69464eeb761645694f8941664,7650,2336,1769,54,9,7,5,0,64,strong,
Time-Series,g-research-crypto-forecasting,20pct,363,Time-Series/g-research-crypto-forecasting/rank363_20pct/crypto-candle-analysis.ipynb,.ipynb,f609fd27558833eb6026fcf06cfcc5a6e6ec661df7417e1ec78e22a4ee516d6d,42427,28739,900,422,27,14,0,0,37,usable,
Time-Series,g-research-crypto-forecasting,40pct,819,Time-Series/g-research-crypto-forecasting/rank819_40pct/random-predictions.ipynb,.ipynb,b20f231dbbba3915dadcecf1d85b3b159648e8c6776cdc3152c435d044057b77,1432,499,144,15,1,1,2,1,13,weak,bad_keyword
Time-Series,g-research-crypto-forecasting,70pct,1328,Time-Series/g-research-crypto-forecasting/rank1328_70pct/tree-based-methods.ipynb,.ipynb,1e391c040290f6ff7c878d1210c38fbc173ab0a55a5cd1209aa11f713cb975a4,10214,5300,0,80,12,0,3,1,37,usable,bad_keyword
Time-Series,m5-forecasting-accuracy,10pct,825,Time-Series/m5-forecasting-accuracy/rank825_10pct/winning-solution-preprocessing.ipynb,.ipynb,fe9a99cbe5e0cbf35db2758c6dc71f3cf706e1c2f1a054b8b86a0c52c9968b2d,9371,8207,0,100,2,0,3,0,41,usable,
Time-Series,rossmann-store-sales,10pct,328,Time-Series/rossmann-store-sales/rank328_10pct/sales-heat-map-vizualization.Rmd,.Rmd,15b804a80b0065119f5121f214d1066961dd389b7e1fc84987e5434316095592,4577,4474,0,67,1,0,1,0,22,weak,
Time-Series,rossmann-store-sales,1st,6,Time-Series/rossmann-store-sales/rank6_1st/v03-h2o-rf.R,.R,efd28ed086baf6939c6d34c74501bccac364e327c5a9ac51038df5c0db947fa7,7702,7702,0,42,1,0,5,0,51,strong,
Time-Series,store-sales-time-series-forecasting,10pct,115,Time-Series/store-sales-time-series-forecasting/rank115_10pct/timeseries.ipynb,.ipynb,f36a23c9e22d04983ab65ebd440e7c68aac18317b588f24517b8f69a5579c0f6,23767,17775,0,300,12,0,6,0,67,strong,
Time-Series,store-sales-time-series-forecasting,10pct,118,Time-Series/store-sales-time-series-forecasting/rank118_10pct/timeseries.ipynb,.ipynb,f36a23c9e22d04983ab65ebd440e7c68aac18317b588f24517b8f69a5579c0f6,23767,17775,0,300,12,0,6,0,67,strong,
Time-Series,store-sales-time-series-forecasting,10pct,145,Time-Series/store-sales-time-series-forecasting/rank145_10pct/timeseries.ipynb,.ipynb,f36a23c9e22d04983ab65ebd440e7c68aac18317b588f24517b8f69a5579c0f6,23767,17775,0,300,12,0,6,0,67,strong,
Time-Series,store-sales-time-series-forecasting,1st,1,Time-Series/store-sales-time-series-forecasting/rank1_1st/team-store-sales-darts-lightgbm.ipynb,.ipynb,9b53aa9fd978ec71b8c66da8ef296fe3108c988eef9ab579842ec7141a4fffba,105951,37016,26751,778,51,69,7,0,78,strong,
Time-Series,store-sales-time-series-forecasting,20pct,151,Time-Series/store-sales-time-series-forecasting/rank151_20pct/sales-ridge-and-rfr.ipynb,.ipynb,27dc77c0bebad250dca1cfb126fead8d33b070bb55604b347f8b75d8b433c822,35754,16271,4022,358,34,15,6,0,73,strong,
Time-Series,store-sales-time-series-forecasting,20pct,165,Time-Series/store-sales-time-series-forecasting/rank165_20pct/top-160.ipynb,.ipynb,f7a328e353443a99adde9fab3f6047f7a5069148351716f82f841f01f0d6e553,22685,18810,102,290,3,1,5,1,47,strong,bad_keyword
Time-Series,store-sales-time-series-forecasting,20pct,192,Time-Series/store-sales-time-series-forecasting/rank192_20pct/top-160.ipynb,.ipynb,f7a328e353443a99adde9fab3f6047f7a5069148351716f82f841f01f0d6e553,22685,18810,102,290,3,1,5,1,47,strong,bad_keyword
Time-Series,store-sales-time-series-forecasting,70pct,677,Time-Series/store-sales-time-series-forecasting/rank677_70pct/baseline-greencube.ipynb,.ipynb,84774aa40bb1290ef192007423dc4716eb961e87698d2baf4202d970c48bccdf,30374,11442,8234,248,20,16,5,0,67,strong,
Time-Series,store-sales-time-series-forecasting,70pct,675,Time-Series/store-sales-time-series-forecasting/rank675_70pct/sales-forecast.ipynb,.ipynb,b718ee3d714d92387d65a1d5029583e2209f7e833acbad1e2e1b05133c7c9741,9857,4902,0,87,10,1,4,1,43,usable,bad_keyword
Time-Series,store-sales-time-series-forecasting,70pct,644,Time-Series/store-sales-time-series-forecasting/rank644_70pct/sales-forecast.ipynb,.ipynb,b718ee3d714d92387d65a1d5029583e2209f7e833acbad1e2e1b05133c7c9741,9857,4902,0,87,10,1,4,1,43,usable,bad_keyword
Time-Series,tabular-playground-series-jan-2022,10pct,139,Time-Series/tabular-playground-series-jan-2022/rank139_10pct/tps-jan-2022-pycaret.ipynb,.ipynb,4ec7546ebe73d30a7fdbe7c0e66ae14f38b02778f04c4ad7ee5a8bfea6027426,6978,2337,0,54,16,0,3,0,41,usable,
Time-Series,tabular-playground-series-jan-2022,1st,3,Time-Series/tabular-playground-series-jan-2022/rank3_1st/tpsjan22-fb-prophet-6-12-private-score.ipynb,.ipynb,f4d5fa3f8cc631d05067d81a744a969f38260269c9885b8145940005be8e0e6f,11046,7112,0,140,9,0,4,0,60,strong,
Time-Series,tabular-playground-series-jan-2022,20pct,308,Time-Series/tabular-playground-series-jan-2022/rank308_20pct/holiday-kernel.ipynb,.ipynb,5dc1fa50a17a60e6ed0886eec0356c158fb6e92de5d0f8ef4e718b049516b330,19066,9485,2109,226,15,10,3,0,55,strong,
Time-Series,tabular-playground-series-jan-2022,40pct,637,Time-Series/tabular-playground-series-jan-2022/rank637_40pct/basic-xgbregressor.ipynb,.ipynb,5f96bb50df62dddd8769a0ed1d48efb10be771edceb80b6ce38ee68b2864156f,9714,2255,513,54,17,4,5,0,59,strong,
Time-Series,tabular-playground-series-jan-2022,70pct,1105,Time-Series/tabular-playground-series-jan-2022/rank1105_70pct/tpg-0122.ipynb,.ipynb,364beebb987de8a56a70b0d9afdc55398c7e8252dcec7ffb798945b1a120bf89,19365,2038,0,56,47,0,4,0,47,strong,
Time-Series,ubiquant-market-prediction,10pct,233,Time-Series/ubiquant-market-prediction/rank233_10pct/ubiquant-market-prediction-model-ensemble.ipynb,.ipynb,7ed74b490dbbc035feb80a45c358a38c41002431ce8db3a28c444c8b5f755114,21673,15836,518,320,12,4,7,0,73,strong,
Time-Series,ubiquant-market-prediction,1st,47,Time-Series/ubiquant-market-prediction/rank47_1st/ml-from-the-beginning-to-the-end-for-newbies.ipynb,.ipynb,25de0160024ec1048fd502985b9ad6f5262487a762ea3ada84539e8302778f1d,19135,8501,2162,183,26,23,9,0,78,strong,
Time-Series,ubiquant-market-prediction,20pct,443,Time-Series/ubiquant-market-prediction/rank443_20pct/regime-classification-with-aggregated-features.ipynb,.ipynb,81575523a8c353a9b07471e22154790d547eb0b6a56243c2bb1cb3a724f46950,12766,4268,2452,110,13,13,5,0,67,strong,
Time-Series,ubiquant-market-prediction,40pct,958,Time-Series/ubiquant-market-prediction/rank958_40pct/xgboost-with-clustering-different-model-cluster.ipynb,.ipynb,8b25abed52d2f88cc69db432fb177486e8043f545ad487dac9213616ebb624d5,14739,6210,105,123,21,5,7,0,73,strong,
Time-Series,ubiquant-market-prediction,70pct,1707,Time-Series/ubiquant-market-prediction/rank1707_70pct/beginner-keras-end-to-end-solution-usingnbeats.ipynb,.ipynb,69a3ff73cd0e2baffd932c4fea05b0afb4efd497ffa35f0a94e0b528b3086842,6382,1514,1185,33,8,4,7,0,57,strong,
Time-Series,web-traffic-time-series-forecasting,10pct,47,Time-Series/web-traffic-time-series-forecasting/rank47_10pct/top-50-silver-benchmark.ipynb,.ipynb,56c8c70c467b66d9fe88cf5ae51670518fc2f38abefb5c7a911169339c58cedd,5372,3455,89,66,4,4,1,0,27,usable,
Time-Series,web-traffic-time-series-forecasting,1st,2,Time-Series/web-traffic-time-series-forecasting/rank2_1st/better-smape-for-out-of-box-l2-regression.ipynb,.ipynb,45fbeefcc9e5a9479e61e72eafcf197cc8aee74896969539cff197664cee739e,20251,6557,6524,145,18,19,4,0,66,strong,
Time-Series,web-traffic-time-series-forecasting,20pct,47,Time-Series/web-traffic-time-series-forecasting/rank47_20pct/top-50-silver-benchmark.ipynb,.ipynb,56c8c70c467b66d9fe88cf5ae51670518fc2f38abefb5c7a911169339c58cedd,5372,3455,89,66,4,4,1,0,27,usable,
Time-Series,web-traffic-time-series-forecasting,40pct,152,Time-Series/web-traffic-time-series-forecasting/rank152_40pct/beginning-web-traffic-time-series-forecasting.ipynb,.ipynb,df659eaebe301362e53b312c24a5dba469817bebcc7c8a658741bb25ebae1d79,6478,3505,131,51,9,4,4,0,53,strong,
Time-Series,web-traffic-time-series-forecasting,70pct,268,Time-Series/web-traffic-time-series-forecasting/rank268_70pct/calculate-smape-with-submission-and-solution.py,.py,b9118063c0423edc680f2512f66dc7b2f6ffd35b3588f731bca01911143a532f,1452,1452,0,34,1,0,1,0,-5,reject,submission_only
